2014-08-03,35.7145
2014-08-04,35.8333
2014-08-05,35.9021
2014-08-06,36.223
2014-08-07,36.2772
2014-08-08,36.2778
2014-08-09,36.2778
2014-08-10,36.2778
2014-08-11,35.9259
2014-08-12,36.1302
2014-08-13,36.0915
2014-08-14,35.988
2014-08-15,36.237
2014-08-16,36.237
2014-08-17,36.237
2014-08-18,36.105
2014-08-19,36.1815
2014-08-20,36.2619
2014-08-21,36.1015
2014-08-22,36.1691
2014-08-23,36.1691
2014-08-24,36.1691
2014-08-25,36.155
2014-08-26,36.1035
2014-08-27,36.1779
2014-08-28,36.776
2014-08-29,37.076
2014-08-30,37.076
2014-08-31,37.076
2014-09-01,37.2469
2014-09-02,37.4459
2014-09-03,36.8422
2014-09-04,36.9735
2014-09-05,36.9489
2014-09-06,36.9489
2014-09-07,36.9489
2014-09-08,37.0504
2014-09-09,37.1034
2014-09-10,37.3373
2014-09-11,37.4922
2014-09-12,37.869
2014-09-13,37.869
2014-09-14,37.869
2014-09-15,38.3475
2014-09-16,38.7183
2014-09-17,38.363
2014-09-18,38.4343
2014-09-19,38.5396
2014-09-20,38.5396
2014-09-21,38.5396
2014-09-22,38.6655
2014-09-23,38.5967
2014-09-24,38.1805
2014-09-25,38.479
2014-09-26,39.105
2014-09-27,39.105
2014-09-28,39.105
2014-09-29,39.4339
2014-09-30,39.6005
2014-10-01,39.6555
2014-10-02,39.6396
2014-10-03,39.9387
2014-10-04,39.9387
2014-10-05,39.9387
2014-10-06,39.8824
2014-10-07,39.945
2014-10-08,40.1443
2014-10-09,40.05
2014-10-10,40.376
2014-10-11,40.376
2014-10-12,40.376
2014-10-13,40.49
2014-10-14,40.8437
2014-10-15,40.6594
2014-10-16,40.9965
2014-10-17,40.6523
2014-10-18,40.6523
2014-10-19,40.6523
2014-10-20,41.032
2014-10-21,40.9587
2014-10-22,41.3301
2014-10-23,41.7463
2014-10-24,41.9405
2014-10-25,41.9405
2014-10-26,41.9405
2014-10-27,42.2536
2014-10-28,42.4793
2014-10-29,42.8065
2014-10-30,41.6445
2014-10-31,43.034
2014-11-01,43.034
2014-11-02,43.034
2014-11-03,43.608
2014-11-04,43.59
2014-11-05,44.9418
2014-11-06,46.8675
2014-11-07,46.65
2014-11-08,46.65
2014-11-09,46.65
2014-11-10,45.8525
2014-11-11,46.3543
2014-11-12,45.93
2014-11-13,46.8
2014-11-14,47.196
2014-11-15,47.196
2014-11-16,47.196
2014-11-17,47.1186
2014-11-18,46.9025
2014-11-19,46.861
2014-11-20,46.152
2014-11-21,45.7308
2014-11-22,45.7308
2014-11-23,45.7308
2014-11-24,44.9978
2014-11-25,46.263
2014-11-26,47.3808
2014-11-27,48.655
2014-11-28,50.4085
2014-11-29,50.4085
2014-11-30,50.4085
2014-12-01,51.1852
2014-12-02,53.85
2014-12-03,53.1568
2014-12-04,54.3528
2014-12-05,52.5101
2014-12-06,52.5101
2014-12-07,52.5101
2014-12-08,53.7432
2014-12-09,54.0559
2014-12-10,54.8523
2014-12-11,56.3955
2014-12-12,58.1819
2014-12-13,58.1819
2014-12-14,58.1819
2014-12-15,64.4455
2014-12-16,67.5062
2014-12-17,60.572
2014-12-18,61.5
2014-12-19,58.6014
2014-12-20,58.6014
2014-12-21,58.6014
2014-12-22,55.8605
2014-12-23,54.5611
2014-12-24,53.5
2014-12-25,52.5179
2014-12-26,53.95
2014-12-27,53.95
2014-12-28,53.95
2014-12-29,58.3217
2014-12-30,55.9077
2014-12-31,58.048
2015-01-01,58.048
2015-01-02,58.75
2015-01-03,58.75
2015-01-04,58.75
2015-01-05,60.8074
2015-01-06,63.0892
2015-01-07,62.9
2015-01-08,60.3831
2015-01-09,61.4457
2015-01-10,61.4457
2015-01-11,61.4457
2015-01-12,63.1624
2015-01-13,65.2646
2015-01-14,64.7915
2015-01-15,65.2315
2015-01-16,65.122
2015-01-17,65.122
2015-01-18,65.122
2015-01-19,65.0073
2015-01-20,65.1776
2015-01-21,65.3002
2015-01-22,64.1307
2015-01-23,64.2388
2015-01-24,64.2388
2015-01-25,64.2388
2015-01-26,68.5074
2015-01-27,66.8431
2015-01-28,68.0284
2015-01-29,68.7572
2015-01-30,68.8629
2015-01-31,68.8629
2015-02-01,68.8629
2015-02-02,68.3189
2015-02-03,65.1916
2015-02-04,68.0081
2015-02-05,66.4901
2015-02-06,66.9112
2015-02-07,66.9112
2015-02-08,66.9112
2015-02-09,65.7958
2015-02-10,65.4528
2015-02-11,65.3146
2015-02-12,65.1725
2015-02-13,63.5449
2015-02-14,63.5449
2015-02-15,63.5449
2015-02-16,63.1931
2015-02-17,62.5819
2015-02-18,61.5669
2015-02-19,61.9023
2015-02-20,62.012
2015-02-21,62.012
2015-02-22,62.012
2015-02-23,63.8
2015-02-24,62.8549
2015-02-25,61.3583
2015-02-26,61.1606
2015-02-27,61.6207
2015-02-28,61.6207
2015-03-01,61.6207
2015-03-02,62.6193
2015-03-03,61.9255
2015-03-04,61.9741
2015-03-05,60.8328
2015-03-06,60.4303
2015-03-07,60.4303
2015-03-08,60.4303
2015-03-09,60.789
2015-03-10,62.5248
2015-03-11,61.6381
2015-03-12,61.2711
2015-03-13,62.216
2015-03-14,62.216
2015-03-15,62.216
2015-03-16,62.1895
2015-03-17,61.4528
2015-03-18,59.3145
2015-03-19,59.9972
2015-03-20,59.2727
2015-03-21,59.2727
2015-03-22,59.2727
2015-03-23,58.745
2015-03-24,57.7006
2015-03-25,57.3978
2015-03-26,57.2957
2015-03-27,57.896
2015-03-28,57.896
2015-03-29,57.896
2015-03-30,57.5936
2015-03-31,58.1993
2015-04-01,57.6204
2015-04-02,56.6453
2015-04-03,56.61
2015-04-04,56.61
2015-04-05,56.61
2015-04-06,55.4838
2015-04-07,55.0283
2015-04-08,53.6005
2015-04-09,51.8875
2015-04-10,53.6162
2015-04-11,53.6162
2015-04-12,53.6162
2015-04-13,52.0423
2015-04-14,50.8833
2015-04-15,49.7024
2015-04-16,49.7995
2015-04-17,51.8821
2015-04-18,51.8821
2015-04-19,51.8821
2015-04-20,53.3222
2015-04-21,53.7634
2015-04-22,52.2144
2015-04-23,50.7827
2015-04-24,50.9084
2015-04-25,50.9084
2015-04-26,50.9084
2015-04-27,51.9876
2015-04-28,51.5342
2015-04-29,51.0402
2015-04-30,51.6513
2015-05-01,51.796
2015-05-02,51.796
2015-05-03,51.796
2015-05-04,52.111
2015-05-05,50.4491
2015-05-06,51.0011
2015-05-07,50.3321
2015-05-08,51.0377
2015-05-09,51.0377
2015-05-10,51.0377
2015-05-11,51.246
2015-05-12,49.9501
2015-05-13,49.2576
2015-05-14,50.122
2015-05-15,49.5628
2015-05-16,49.5628
2015-05-17,49.5628
2015-05-18,49.0687
2015-05-19,49.5371
2015-05-20,49.7284
2015-05-21,49.9847
2015-05-22,49.9817
2015-05-23,49.9817
2015-05-24,49.9817
2015-05-25,49.9733
2015-05-26,50.9499
2015-05-27,51.9873
2015-05-28,52.5899
2015-05-29,52.3212
2015-05-30,52.3212
2015-05-31,52.3212
2015-06-01,53.6187
2015-06-02,52.8647
2015-06-03,54.2938
2015-06-04,56.4487
2015-06-05,56.2446
2015-06-06,56.2446
2015-06-07,56.2446
2015-06-08,55.9969
2015-06-09,55.5456
2015-06-10,54.3462
2015-06-11,54.7913
2015-06-12,55.191
2015-06-13,55.191
2015-06-14,55.191
2015-06-15,54.5077
2015-06-16,53.7588
2015-06-17,53.6084
2015-06-18,53.4641
2015-06-19,54.0064
2015-06-20,54.0064
2015-06-21,54.0064
2015-06-22,53.9301
2015-06-23,53.8511
2015-06-24,54.4662
2015-06-25,54.716
2015-06-26,54.806
2015-06-27,54.806
2015-06-28,54.806
2015-06-29,55.7448
2015-06-30,55.2806
2015-07-01,55.8397
2015-07-02,55.5334
2015-07-03,55.9773
2015-07-04,55.9773
2015-07-05,55.9773
2015-07-06,56.8816
2015-07-07,56.7309
2015-07-08,57.4966
2015-07-09,57.1921
2015-07-10,56.3876
2015-07-11,56.3876
2015-07-12,56.3876
2015-07-13,56.541
2015-07-14,56.4068
2015-07-15,56.952
2015-07-16,56.9496
2015-07-17,56.9669
2015-07-18,56.9669
2015-07-19,56.9669
2015-07-20,56.9939
2015-07-21,56.9346
2015-07-22,57.4359
2015-07-23,57.8501
2015-07-24,58.4299
2015-07-25,58.4299
2015-07-26,58.4299
2015-07-27,59.6501
2015-07-28,60.0155
2015-07-29,58.6778
2015-07-30,59.727
2015-07-31,61.7417
2015-08-01,61.7417
2015-08-02,61.7417
2015-08-03,63.5263
2015-08-04,63.0518
2015-08-05,63.4619
2015-08-06,64.0149
2015-08-07,64.037
2015-08-08,64.037
2015-08-09,64.037
2015-08-10,62.873
2015-08-11,64.2719
2015-08-12,64.2518
2015-08-13,64.6977
2015-08-14,64.9938
2015-08-15,64.9938
2015-08-16,64.9938
2015-08-17,65.5
2015-08-18,65.8717
2015-08-19,66.6027
2015-08-20,67.9297
2015-08-21,69.133
2015-08-22,69.133
2015-08-23,69.133
2015-08-24,70.8892
2015-08-25,69.0514
2015-08-26,68.9066
2015-08-27,66.0333
2015-08-28,65.423
2015-08-29,65.423
2015-08-30,65.423
2015-08-31,64.2768
2015-09-01,66.7987
2015-09-02,67.0242
2015-09-03,67.193
2015-09-04,68.4838
2015-09-05,68.4838
2015-09-06,68.4838
2015-09-07,69.098
2015-09-08,67.9836
2015-09-09,68.481
2015-09-10,67.7313
2015-09-11,67.9536
2015-09-12,67.9536
2015-09-13,67.9536
2015-09-14,67.4673
2015-09-15,66.705
2015-09-16,65.3293
2015-09-17,65.4154
2015-09-18,66.5011
2015-09-19,66.5011
2015-09-20,66.5011
2015-09-21,66.0149
2015-09-22,66.0189
2015-09-23,66.4069
2015-09-24,66.0912
2015-09-25,65.5164
2015-09-26,65.5164
2015-09-27,65.5164
2015-09-28,66.0784
2015-09-29,65.7278
2015-09-30,65.4532
2015-10-01,65.6968
2015-10-02,66.0066
2015-10-03,66.0066
2015-10-04,66.0066
2015-10-05,64.7771
2015-10-06,63.3639
2015-10-07,62.6657
2015-10-08,61.369
2015-10-09,61.811
2015-10-10,61.811
2015-10-11,61.811
2015-10-12,62.273
2015-10-13,63.0786
2015-10-14,62.6939
2015-10-15,61.3889
2015-10-16,61.2708
2015-10-17,61.2708
2015-10-18,61.2708
2015-10-19,62.2839
2015-10-20,62.11
2015-10-21,63.0471
2015-10-22,62.5961
2015-10-23,62.3638
2015-10-24,62.3638
2015-10-25,62.3638
2015-10-26,63.0122
2015-10-27,64.9247
2015-10-28,63.9391
2015-10-29,64.4008
2015-10-30,63.9454
2015-10-31,63.9454
2015-11-01,63.9454
2015-11-02,63.6481
2015-11-03,62.5868
2015-11-04,63.201
2015-11-05,63.4329
2015-11-06,64.5929
2015-11-07,64.5929
2015-11-08,64.5929
2015-11-09,64.5941
2015-11-10,64.581
2015-11-11,65.4366
2015-11-12,66.6271
2015-11-13,66.7624
2015-11-14,66.7624
2015-11-15,66.7624
2015-11-16,65.2988
2015-11-17,65.1463
2015-11-18,64.7599
2015-11-19,64.6114
2015-11-20,64.7672
2015-11-21,64.7672
2015-11-22,64.7672
2015-11-23,65.8628
2015-11-24,65.4144
2015-11-25,65.5334
2015-11-26,65.8419
2015-11-27,66.4697
2015-11-28,66.4697
2015-11-29,66.4697
2015-11-30,66.4888
